feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,state
-0.104969,-0.052489,-0.027838,0.067912,-0.018642,0.043194,0.28906,-0.992756,0.055875,0.008299,-0.0,2.12949,0.0,35.15625,37.109375,72.265625,2.099536,6.872298,-1.338944,-1.075605,-0.729328,0.001916,-0.699773,0.397107,0.138663,-1.36009,0.186677,0.041217,-0.0,2.12949,0.976562,1.953125,36.132812,2.929688,13.123227,14.659226,rung_12_5
-0.0914,-0.053945,-0.027621,0.072755,-0.017706,0.041741,0.39533,-1.143215,0.026758,0.002542,-0.0,2.12949,0.0,35.15625,37.109375,0.976562,2.257597,7.233791,-1.553113,-1.27946,-0.844127,0.0,-0.82717,0.440662,0.022392,-1.45041,0.025851,0.029012,-0.0,2.12949,0.976562,1.953125,4.882812,3.90625,14.117377,14.36739,rung_12_5
-0.130187,-0.058555,-0.032733,0.06495,-0.02458,0.044287,0.24981,-0.833194,0.054961,0.013005,-0.0,2.12949,0.0,35.15625,37.109375,72.265625,2.291517,6.863879,-1.364311,-1.160604,-0.912339,0.0,-0.829484,0.360035,0.467974,-0.969141,0.022282,0.028761,-0.0,2.12949,0.976562,1.953125,4.882812,6.835937,14.064739,14.328481,rung_12_5
-0.076918,-0.0461,-0.02076,0.085866,-0.010151,0.041738,0.411662,-1.152688,0.040787,0.011661,-0.0,2.12949,35.15625,0.0,37.109375,72.265625,2.158018,7.499283,-1.583661,-1.257699,-0.817761,0.0,-0.861959,0.42138,-0.075659,-1.383981,0.152809,0.041264,-0.0,2.12949,0.976562,1.953125,4.882812,2.929688,15.060448,15.754764,rung_12_5
-0.084008,-0.051615,-0.027363,0.064648,-0.016293,0.040635,0.421639,-1.16191,0.037783,0.005454,-0.0,2.12949,0.0,35.15625,37.109375,72.265625,2.552525,7.206686,-1.256552,-1.023751,-0.73556,0.0,-0.720836,0.336121,0.159661,-1.38191,0.102835,0.024944,-0.0,2.12949,0.976562,1.953125,2.929688,12.695313,14.66057,14.689376,rung_12_5
-0.113499,-0.059202,-0.034428,0.068212,-0.02539,0.044476,0.313017,-0.923837,0.024626,0.008945,-0.0,2.12949,0.0,35.15625,0.976562,37.109375,2.014855,7.168585,-1.048548,-0.751434,-0.401795,0.092734,-0.436181,0.341514,-0.16192,-1.313043,0.102064,0.090021,-0.0,2.12949,0.976562,1.953125,2.929688,36.132812,14.898167,17.643919,rung_12_5
-0.10401,-0.056243,-0.031301,0.068728,-0.023071,0.042382,0.346148,-0.9406,0.025496,0.002949,-0.0,2.12949,0.0,35.15625,0.976562,37.109375,2.079747,6.960877,-1.133598,-0.89587,-0.486636,0.060287,-0.50065,0.376254,-0.068256,-1.494642,0.094364,0.106813,-0.0,2.12949,0.976562,1.953125,2.929688,36.132812,19.175253,18.37155,rung_12_5
-0.090151,-0.046726,-0.021059,0.100135,-0.012398,0.041269,0.385359,-0.958691,0.06531,0.005426,-0.0,2.12949,35.15625,0.0,37.109375,72.265625,2.02156,7.131318,-1.343397,-0.811606,-0.551476,0.0,-0.533137,0.335736,-0.223436,-1.089053,0.16469,0.08634,-0.0,2.12949,0.976562,1.953125,2.929688,36.132812,22.58481,24.389559,rung_12_5
-0.076072,-0.046344,-0.020394,0.090444,-0.010077,0.041375,0.397106,-1.116411,0.051097,0.004248,-0.0,2.12949,35.15625,0.0,37.109375,72.265625,2.118737,7.200667,-1.498453,-1.074207,-0.509118,0.0,-0.650319,0.423541,-0.543725,-1.083995,0.192311,0.096741,-0.0,2.12949,0.976562,1.953125,4.882812,36.132812,23.8405,24.433012,rung_12_5
-0.170891,-0.064226,-0.038147,0.067767,-0.033375,0.051976,-0.135509,-0.314654,0.067737,0.001995,-0.0,2.12949,0.0,35.15625,0.976562,37.109375,2.040559,7.459785,-1.474636,-1.089078,-0.533627,0.0,-0.649399,0.421791,-0.467234,-1.266555,0.052891,0.071007,-0.0,2.12949,0.976562,1.953125,2.929688,36.132812,19.675594,20.98633,rung_12_5
